employee,companyAlias,vote_mean,vote_mode,vote_min,vote_max,vote_count,qt_dias_diff_vote_min,likes_mean,likes_min,likes_max,dislikes_mean,dislikes_min,dislikes_max,qt_dias_diff_comment_max,qt_dias_diff_comment_median,commentId_count,rt_like_dislike,mean_stillExists_liked_comments,mean_stillExists_disliked_comments,numVotes_box-cox,qt_dias_diff_vote_max_box-cox,qt_dias_diff_vote_median_box-cox,qt_dias_diff_comment_min_box-cox,gender_Male,companyType_Service,lastParticipationDate,stillExists
104,56aec740f1ef260003e307d6,3.5588235294117645,4.0,1.0,4.0,34.0,17.0,6.571428571428571,0.0,17.0,0.8571428571428571,0.0,5.0,148.0,112.0,7.0,2.0,1.0,1.0,3.818458026530907,15.204160929346271,12.486366222216217,3.8102497085777296,1,0,2016-07-06 17:01:01,1
105,56aec740f1ef260003e307d6,2.986842105263158,3.0,2.0,4.0,76.0,3.0,5.166666666666667,0.0,12.0,1.3333333333333333,0.0,5.0,397.0,351.0,6.0,0.0,1.0,0.9615384615384616,4.707194839844359,23.44944853579596,20.03860019823179,4.882138671104624,1,0,2017-03-16 00:00:00,1
107,56aec740f1ef260003e307d6,2.8186274509803924,3.0,1.0,4.0,204.0,2.0,6.75,0.0,17.0,0.75,0.0,2.0,332.0,219.0,16.0,2.0,1.0,0.9642857142857143,5.858191301399426,23.298927338593604,17.996068285120455,1.1283874038607262,0,0,2017-03-17 12:30:43,1
108,56aec740f1ef260003e307d6,3.2962962962962963,4.0,1.0,4.0,81.0,2.0,5.3055555555555545,0.0,24.0,1.0833333333333333,0.0,6.0,386.0,196.5,36.0,0.0,1.0,0.8941176470588236,4.779663376681749,23.09602639876522,17.323314058659346,0.0,1,0,2017-03-16 00:00:00,1
109,56aec740f1ef260003e307d6,2.9448091111980603,3.0,2.0,4.0,0.0,3.0,6.771110578312916,1.0,12.0,1.2067330464720745,0.0,2.0,139.0,94.0,0.0,1.0,0.0,1.0,0.7016414630036356,14.2946022020096,10.300969486583732,3.0369589952669456,1,0,2016-09-04 23:00:00,1
111,56aec740f1ef260003e307d6,3.272727272727273,3.0,2.0,4.0,33.0,4.0,13.0,4.0,22.0,0.3333333333333333,0.0,1.0,59.0,58.0,3.0,2.0,0.6570527436627507,0.9166864577580643,3.7865300919809473,10.109786717727918,6.833475073824773,2.542796068063194,0,0,2016-07-17 23:00:00,1
114,56aec740f1ef260003e307d6,1.4860335195530727,1.0,1.0,4.0,179.0,1.0,4.292307692307692,0.0,23.0,3.292307692307692,0.0,13.0,383.0,167.0,130.0,0.0,0.960352422907489,0.9624060150375939,5.702582303910932,23.04489848965293,15.449838305345345,0.0,1,0,2017-03-14 11:28:00,1
115,56aec740f1ef260003e307d6,3.0,3.0,3.0,3.0,1.0,81.0,6.771110578312916,1.0,12.0,1.2067330464720745,0.0,2.0,139.0,94.0,0.0,1.0,1.0,1.0,1.1200527535574272,11.485325703427117,10.837621194024448,3.0369589952669456,1,0,2016-06-06 23:00:00,1
116,56aec740f1ef260003e307d6,3.888888888888889,4.0,2.0,4.0,117.0,2.0,8.636363636363637,3.0,20.0,2.1818181818181817,0.0,12.0,368.0,258.0,11.0,0.0,0.8181818181818182,0.9391891891891891,5.2030131037580745,22.6298606973349,17.952400769363,2.731200154865026,1,0,2017-03-20 06:47:12,1
117,56aec740f1ef260003e307d6,3.069767441860465,3.0,1.0,4.0,86.0,77.0,2.0,0.0,4.0,0.3333333333333333,0.0,1.0,367.0,351.0,3.0,1.0,1.0,0.8928571428571429,4.848035977534314,22.838735189429645,18.796892269974354,6.134443935994793,0,0,2017-03-06 00:00:00,1
119,56aec740f1ef260003e307d6,4.0,4.0,4.0,4.0,63.0,1.0,8.536585365853659,2.0,31.0,1.7804878048780488,0.0,7.0,358.0,209.0,41.0,0.0,0.9444444444444444,0.9760479041916168,4.495450125133908,22.65612149343351,13.870545990117462,1.8718616632464409,1,0,2017-03-16 22:12:07,1
122,56aec740f1ef260003e307d6,2.125,1.0,1.0,4.0,56.0,20.0,8.238095238095237,1.0,22.0,1.619047619047619,0.0,7.0,381.0,294.0,21.0,0.0,0.9333333333333333,1.0,4.3638033689794105,22.96789912007999,14.750392896326025,3.529435963010558,0,0,2017-03-14 11:28:00,1
123,56aec740f1ef260003e307d6,3.3,3.0,2.0,4.0,10.0,17.0,4.666666666666667,0.0,14.0,1.6666666666666667,0.0,5.0,167.0,33.5,6.0,0.0,0.0,1.0,2.5964075261838406,16.002071438291065,6.999506157198901,3.0369589952669456,1,0,2016-08-08 15:42:16,1
124,56aec740f1ef260003e307d6,2.3461538461538463,3.0,1.0,4.0,234.0,3.0,3.9649122807017534,0.0,31.0,1.91812865497076,0.0,15.0,390.0,160.0,171.0,0.0,0.9423868312757202,0.9522292993630573,6.02247275198776,23.197796341036224,16.10512660483894,1.1283874038607262,1,0,2017-03-20 13:30:50,1
125,56aec740f1ef260003e307d6,3.7777777777777777,4.0,2.0,4.0,27.0,7.0,1.0,1.0,1.0,4.0,3.0,4.0,234.0,234.0,1.0,0.0,0.0,1.0,3.574204209329111,22.550814441540552,17.627122811734917,6.134443935994793,0,0,2017-03-18 00:00:00,1
126,56aec740f1ef260003e307d6,3.015151515151515,3.0,2.0,4.0,264.0,1.0,3.5,1.0,6.0,0.5,0.0,1.0,311.0,221.5,2.0,2.0,1.0,0.8947368421052632,6.167718489622225,23.121529365852417,16.40996546349165,5.5089867681567455,0,0,2017-03-17 00:00:00,1
128,56aec740f1ef260003e307d6,2.1111111111111107,2.0,1.0,4.0,45.0,13.0,6.909090909090909,1.0,19.0,2.090909090909091,0.0,13.0,292.0,268.0,22.0,0.0,0.9333333333333333,0.9571428571428572,4.1222134810747475,20.519727005456183,17.716734503588558,4.283081602467896,0,0,2016-12-13 00:00:00,1
129,56aec740f1ef260003e307d6,2.923076923076924,3.0,1.0,4.0,26.0,27.0,7.0,3.0,17.0,1.0,0.0,3.0,143.0,120.0,8.0,2.0,1.0,0.36363636363636365,3.5347381374498585,15.872897270073489,11.945851458619778,3.6975986257916875,1,0,2016-08-28 23:00:00,0
130,56aec740f1ef260003e307d6,2.9448091111980603,3.0,2.0,4.0,0.0,3.0,6.771110578312916,1.0,12.0,1.2067330464720745,0.0,2.0,139.0,94.0,0.0,1.0,0.0,0.0,0.7016414630036356,14.2946022020096,10.300969486583732,3.0369589952669456,0,0,2016-04-05 14:28:43,0
131,56aec740f1ef260003e307d6,1.6862745098039216,1.0,1.0,4.0,102.0,3.0,6.6923076923076925,1.0,42.0,2.3076923076923075,0.0,10.0,300.0,142.0,13.0,0.0,1.0,0.8507462686567164,5.044069280624282,22.603556051997245,12.41120281640942,0.7049218821365549,0,0,2017-03-20 00:00:00,1
133,56aec740f1ef260003e307d6,3.0,3.0,3.0,3.0,1.0,1.0,6.771110578312916,1.0,12.0,1.2067330464720745,0.0,2.0,139.0,94.0,0.0,1.0,0.6570527436627507,0.9166864577580643,1.1200527535574272,0.0,0.0,3.0369589952669456,1,0,2016-09-12 23:00:00,1
135,56aec740f1ef260003e307d6,2.2758620689655173,3.0,1.0,4.0,145.0,4.0,10.058823529411764,0.0,29.0,2.5,0.0,13.0,388.0,153.5,34.0,0.0,0.9629629629629629,0.9402985074626866,5.453811788526636,23.197796341036224,14.12421385020278,3.164900953021897,0,0,2017-03-20 15:06:08,1
136,56aec740f1ef260003e307d6,3.122448979591837,3.0,2.0,4.0,49.0,1.0,7.181818181818183,1.0,19.0,3.0,0.0,9.0,308.0,97.0,11.0,0.0,0.75,0.7727272727272727,4.215834598416943,21.14108523802506,16.05347412293025,4.7175435095557665,1,0,2017-01-26 11:36:57,1
137,56aec740f1ef260003e307d6,1.5294117647058822,1.0,1.0,3.0,102.0,1.0,6.771110578312916,1.0,12.0,1.2067330464720745,0.0,2.0,139.0,94.0,0.0,1.0,0.9310344827586207,1.0,5.044069280624282,13.019770863664345,8.856188884965068,3.0369589952669456,1,0,2017-02-07 15:04:58,0
138,56aec740f1ef260003e307d6,2.9411764705882355,4.0,1.0,4.0,17.0,24.0,11.909090909090908,1.0,27.0,2.272727272727273,0.0,9.0,303.0,217.0,11.0,0.0,1.0,0.9423076923076923,3.1018494924095155,20.818905671143312,16.69026975098564,3.9135474731559694,0,0,2016-12-23 07:54:03,1
139,56aec740f1ef260003e307d6,3.7488372093023257,4.0,1.0,4.0,215.0,3.0,7.870967741935483,1.0,36.0,2.935483870967741,0.0,17.0,366.0,156.0,31.0,0.0,0.9315068493150684,0.9490740740740741,5.920958384315573,22.603556051997245,15.595013441175071,1.8718616632464409,0,0,2017-03-20 00:00:00,1
140,56aec740f1ef260003e307d6,2.9932885906040267,3.0,2.0,3.0,149.0,3.0,15.333333333333336,6.0,27.0,4.777777777777779,1.0,15.0,306.0,152.0,9.0,0.0,0.9767441860465116,1.0,5.4858095593361025,20.907475031158434,14.040402701546855,3.845641331016479,1,0,2017-03-20 00:00:00,1
142,56aec740f1ef260003e307d6,3.467741935483871,4.0,1.0,4.0,62.0,2.0,4.304347826086956,0.0,18.0,2.217391304347826,0.0,9.0,284.0,250.0,23.0,0.0,1.0,0.9523809523809523,4.477506253870261,20.30655521395594,17.461018125019596,0.0,1,0,2017-03-15 00:00:00,1
144,56aec740f1ef260003e307d6,3.825,4.0,1.0,4.0,40.0,8.0,7.65625,0.0,37.0,3.59375,0.0,14.0,358.0,170.0,32.0,0.0,0.9565217391304348,0.9776119402985075,3.993726980774374,22.338054811306286,14.750392896326025,2.1878413910625008,0,0,2017-03-02 13:02:03,1
145,56aec740f1ef260003e307d6,4.0,4.0,4.0,4.0,1.0,4.0,6.771110578312916,1.0,12.0,1.2067330464720745,0.0,2.0,139.0,94.0,0.0,1.0,0.6570527436627507,0.9166864577580643,1.1200527535574272,1.8310034938023214,1.8023826314337892,3.0369589952669456,1,0,2016-12-27 00:00:00,1
147,56aec740f1ef260003e307d6,1.6973684210526316,1.0,1.0,4.0,76.0,3.0,8.277777777777779,1.0,35.0,3.111111111111111,0.0,14.0,346.0,138.5,18.0,0.0,0.9473684210526315,0.9306930693069307,4.707194839844359,23.197796341036224,13.08895128606474,2.542796068063194,1,0,2017-03-20 08:13:39,1
148,56aec740f1ef260003e307d6,3.0357142857142856,3.0,2.0,4.0,28.0,1.0,6.771110578312916,1.0,12.0,1.2067330464720745,0.0,2.0,139.0,94.0,0.0,1.0,1.0,1.0,3.612378346708319,23.197796341036224,5.347291789495695,3.0369589952669456,1,0,2017-03-20 00:00:00,1
149,56aec740f1ef260003e307d6,2.8255813953488373,3.0,1.0,4.0,86.0,1.0,7.142857142857142,4.0,13.0,1.5714285714285714,0.0,4.0,126.0,78.0,7.0,0.0,0.8771929824561403,0.8805031446540881,4.848035977534314,14.830438865083515,9.757934696407593,2.4359864343741005,0,0,2016-08-05 08:51:07,0
150,56aec740f1ef260003e307d6,3.4375,4.0,2.0,4.0,16.0,1.0,3.0,2.0,4.0,1.0,0.0,2.0,41.0,40.5,2.0,0.0,0.875,1.0,3.0419569552312287,8.241570034719576,6.364098808008324,4.0392134060114495,0,0,2016-04-20 23:00:00,1
151,56aec740f1ef260003e307d6,3.7058823529411766,4.0,1.0,4.0,51.0,1.0,6.875,1.0,23.0,2.5,0.0,10.0,273.0,98.0,32.0,0.0,0.9473684210526315,0.9454545454545454,4.260018460597762,19.93354145005661,11.757721820927259,2.4359864343741005,1,0,2017-02-16 14:25:47,1
153,56aec740f1ef260003e307d6,2.0,1.0,1.0,3.0,3.0,25.0,13.0,12.0,13.0,5.0,3.0,9.0,24.0,24.0,1.0,0.0,1.0,1.0,1.6557301330071357,10.03058669454138,7.951968501390284,3.435882459828509,0,0,2017-01-17 00:00:00,1
155,56aec740f1ef260003e307d6,2.6178861788617884,3.0,1.0,4.0,123.0,33.0,3.6,1.0,8.0,4.6,3.0,7.0,253.0,111.0,5.0,0.0,0.8571428571428571,0.8769230769230769,5.261230179883386,21.313906223074397,17.41529964980123,3.773822500604968,0,0,2017-01-09 00:00:00,0
158,56aec740f1ef260003e307d6,3.2307692307692317,3.0,3.0,4.0,13.0,10.0,16.0,6.0,26.0,1.5,1.0,2.0,68.0,50.5,2.0,2.0,0.0,1.0,2.8408268910805474,13.353897779536679,10.068342673391365,3.8102497085777296,0,0,2017-03-20 10:39:14,1
159,56aec740f1ef260003e307d6,3.0588235294117645,3.0,2.0,4.0,102.0,3.0,6.771110578312916,1.0,12.0,1.2067330464720745,0.0,2.0,139.0,94.0,0.0,1.0,1.0,0.8921568627450981,5.044069280624282,19.838728601460076,12.41120281640942,3.0369589952669456,1,0,2017-02-13 07:17:27,0
164,56aec740f1ef260003e307d6,3.903743315508021,4.0,3.0,4.0,187.0,2.0,4.9,0.0,13.0,0.4,0.0,3.0,375.0,330.0,20.0,2.0,0.9090909090909091,0.9791666666666666,5.754522083405963,22.78677438435035,14.248580375449288,4.86658816556287,1,0,2017-03-20 15:44:02,1
166,56aec740f1ef260003e307d6,2.95,3.0,1.0,4.0,20.0,1.0,7.7142857142857135,2.0,15.0,0.8571428571428571,0.0,3.0,150.0,79.0,7.0,2.0,0.0,1.0,3.264820994371438,16.214224387213775,13.1817073461374,3.2806171759237563,0,0,2017-03-10 00:00:00,1
170,56aec740f1ef260003e307d6,3.051063829787234,3.0,1.0,4.0,235.0,4.0,9.0,3.0,13.0,3.25,1.0,5.0,149.0,39.5,4.0,0.0,0.9,0.971830985915493,6.02759461620206,23.197796341036224,16.4931513076259,2.9675128551076972,1,0,2017-03-20 11:28:45,1
171,56aec740f1ef260003e307d6,3.7142857142857135,4.0,3.0,4.0,7.0,100.0,5.5,0.0,9.0,1.0,0.0,2.0,139.0,120.5,4.0,0.0,0.6570527436627507,0.9166864577580643,2.284105863760061,14.782813992740369,13.018754867036138,5.26753502573939,1,0,2017-02-06 00:00:00,1
172,56aec740f1ef260003e307d6,3.881578947368421,4.0,2.0,4.0,76.0,3.0,6.461538461538463,3.0,10.0,0.5384615384615384,0.0,2.0,367.0,10.0,13.0,2.0,0.875,1.0,4.707194839844359,22.603556051997245,9.897542059205271,0.7049218821365549,1,0,2017-03-20 15:44:02,1
174,56aec740f1ef260003e307d6,3.259259259259258,3.0,1.0,4.0,27.0,1.0,4.111111111111111,1.0,11.0,1.6666666666666667,0.0,7.0,343.0,265.0,9.0,0.0,1.0,1.0,3.574204209329111,23.070482830057564,17.536815583818317,4.91269247196323,0,0,2017-03-15 07:42:21,1
175,56aec740f1ef260003e307d6,2.527272727272728,3.0,1.0,4.0,55.0,3.0,3.852941176470588,0.0,19.0,1.2352941176470589,0.0,7.0,88.0,46.5,34.0,0.0,0.6666666666666666,1.0,4.343755867139952,12.129961764426525,7.85863603039383,0.7049218821365549,0,0,2017-03-20 11:28:45,1
176,56aec740f1ef260003e307d6,2.8235294117647056,3.0,2.0,3.0,17.0,2.0,6.771110578312916,1.0,12.0,1.2067330464720745,0.0,2.0,139.0,94.0,0.0,1.0,1.0,1.0,3.1018494924095155,7.136734065411699,5.5683884052893164,3.0369589952669456,0,0,2017-03-17 00:00:00,1
177,56aec740f1ef260003e307d6,2.8260869565217392,3.0,2.0,4.0,23.0,5.0,6.0,6.0,6.0,0.0,0.0,0.0,153.0,153.0,1.0,2.0,0.8333333333333334,0.9130434782608695,3.407612271271626,16.33969842671596,10.333613983296692,5.696713550016364,0,0,2016-08-17 23:00:00,1
178,56aec740f1ef260003e307d6,3.7777777777777777,4.0,3.0,4.0,18.0,22.0,18.0,12.0,18.0,0.0,0.0,0.0,21.0,21.0,1.0,2.0,1.0,1.0,3.1587743149871175,20.214215967338777,12.56088581153332,3.2806171759237563,0,0,2017-03-17 07:02:30,1
179,56aec740f1ef260003e307d6,2.9448091111980603,3.0,2.0,4.0,0.0,3.0,6.771110578312916,1.0,12.0,1.2067330464720745,0.0,2.0,139.0,94.0,0.0,1.0,0.6570527436627507,0.9166864577580643,0.7016414630036356,14.2946022020096,10.300969486583732,3.0369589952669456,0,0,2016-11-28 00:00:00,1
181,56aec740f1ef260003e307d6,2.833333333333333,3.0,1.0,4.0,6.0,100.0,10.5,7.0,14.0,5.0,0.0,17.0,367.0,245.0,2.0,0.0,0.0,1.0,2.157149452397917,23.172414169754234,20.03860019823179,5.419666715349221,0,0,2017-03-20 00:00:00,1
183,56aec740f1ef260003e307d6,3.232,3.0,1.0,4.0,125.0,5.0,9.0625,2.0,35.0,0.375,0.0,2.0,363.0,130.5,16.0,2.0,0.9,0.9615384615384616,5.280037870157282,22.524377086939975,13.9558524130961,4.942545240661618,0,0,2017-03-17 15:34:02,1
184,56aec740f1ef260003e307d6,2.333333333333333,3.0,1.0,4.0,132.0,1.0,6.771110578312916,1.0,12.0,1.2067330464720745,0.0,2.0,139.0,94.0,0.0,1.0,1.0,1.0,5.343686368719786,22.682338631604622,12.756562039761697,3.0369589952669456,1,0,2017-03-20 00:00:00,1
185,56aec740f1ef260003e307d6,3.0,3.0,3.0,3.0,2.0,82.0,6.771110578312916,1.0,12.0,1.2067330464720745,0.0,2.0,139.0,94.0,0.0,1.0,0.0,1.0,1.4205496414334668,16.545912127413885,13.432030401214218,3.0369589952669456,0,0,2017-03-14 08:07:02,1
186,56aec740f1ef260003e307d6,3.1764705882352944,3.0,2.0,4.0,119.0,1.0,5.190476190476192,2.0,15.0,1.5238095238095235,0.0,8.0,187.0,169.0,21.0,0.0,0.8780487804878049,0.9944444444444445,5.22272745392529,16.908386468635214,12.585585036469569,2.0406272881142216,0,0,2017-03-18 11:46:11,1
188,56aec740f1ef260003e307d6,2.411764705882353,3.0,1.0,3.0,17.0,1.0,6.771110578312916,1.0,12.0,1.2067330464720745,0.0,2.0,139.0,94.0,0.0,1.0,0.5,0.0,3.1018494924095155,8.441904219373098,6.364098808008324,3.0369589952669456,0,0,2017-03-17 00:00:00,1
191,56aec740f1ef260003e307d6,2.7906976744186047,3.0,1.0,4.0,43.0,1.0,9.333333333333334,5.0,15.0,2.6666666666666665,0.0,6.0,43.0,29.0,3.0,0.0,1.0,1.0,4.072479206335252,23.121529365852417,6.112660255052646,3.3345948800097087,0,0,2017-03-19 00:00:00,1
192,56aec740f1ef260003e307d6,3.085714285714286,3.0,2.0,4.0,35.0,2.0,6.771110578312916,1.0,12.0,1.2067330464720745,0.0,2.0,139.0,94.0,0.0,1.0,1.0,1.0,3.849541388533134,22.682338631604622,6.364098808008324,3.0369589952669456,0,0,2017-03-17 11:06:51,1
194,56aec740f1ef260003e307d6,3.050314465408805,4.0,1.0,4.0,159.0,2.0,11.866666666666667,1.0,44.0,2.6,0.0,9.0,388.0,340.0,15.0,0.0,0.9038461538461539,0.9716981132075472,5.562358119366963,23.172414169754234,12.828837055978447,3.8102497085777296,0,0,2017-03-19 00:00:00,1
198,56aec740f1ef260003e307d6,3.65,4.0,2.0,4.0,20.0,2.0,3.4285714285714284,0.0,6.0,0.8571428571428571,0.0,2.0,245.0,227.0,7.0,0.0,1.0,1.0,3.264820994371438,19.055943716727068,16.326142248514813,5.61946363645131,0,0,2017-03-18 00:00:00,1
199,56aec740f1ef260003e307d6,3.5789473684210527,4.0,2.0,4.0,19.0,29.0,6.545454545454546,1.0,24.0,0.8181818181818182,0.0,3.0,298.0,203.0,11.0,2.0,0.0,1.0,3.213016304901022,21.484749797935834,16.393252211031886,3.657654270423655,0,0,2017-01-31 13:42:37,1
201,56aec740f1ef260003e307d6,3.4948453608247423,4.0,1.0,4.0,97.0,7.0,7.9,1.0,22.0,0.7,0.0,3.0,360.0,268.5,30.0,2.0,0.864406779661017,0.9685314685314685,4.986131607473646,22.471368294798157,17.77609596022223,3.164900953021897,0,0,2017-02-20 00:00:00,1
203,56aec740f1ef260003e307d6,3.9318181818181817,4.0,2.0,4.0,44.0,1.0,5.888888888888888,2.0,10.0,0.6666666666666666,0.0,2.0,33.0,22.0,9.0,2.0,0.875,1.0,4.097607179378114,9.101044876737953,5.779646461372295,2.542796068063194,0,0,2016-11-23 00:00:00,1
206,56aec740f1ef260003e307d6,2.9705882352941178,3.0,1.0,4.0,68.0,1.0,5.8125,0.0,18.0,0.84375,0.0,11.0,385.0,237.0,32.0,1.0,0.9090909090909091,0.9852941176470589,4.581354385530364,23.09602639876522,17.52169577766653,2.318486634207797,1,0,2017-03-17 20:02:45,1
207,56aec740f1ef260003e307d6,3.008130081300813,3.0,1.0,4.0,123.0,1.0,4.0,0.0,9.0,3.2,0.0,9.0,125.0,21.0,5.0,0.0,1.0,1.0,5.261230179883386,14.734979234450451,10.462787400462672,2.1878413910625008,0,0,2016-07-14 14:23:25,1
210,56aec740f1ef260003e307d6,2.9448091111980603,3.0,2.0,4.0,0.0,3.0,6.771110578312916,1.0,12.0,1.2067330464720745,0.0,2.0,139.0,94.0,0.0,1.0,0.6570527436627507,0.9166864577580643,0.7016414630036356,14.2946022020096,10.300969486583732,3.0369589952669456,0,0,2016-07-26 08:36:08,1
211,56aec740f1ef260003e307d6,3.375,3.0,3.0,4.0,8.0,100.0,6.771110578312916,1.0,12.0,1.2067330464720745,0.0,2.0,139.0,94.0,0.0,1.0,0.0,1.0,2.3981175076147205,22.09517166917114,19.66344156390597,3.0369589952669456,1,0,2017-02-08 00:00:00,1
212,56aec740f1ef260003e307d6,3.782608695652174,4.0,1.0,4.0,69.0,4.0,4.481481481481481,0.0,18.0,2.4814814814814814,0.0,17.0,365.0,192.0,27.0,0.0,1.0,1.0,4.597822363112636,23.09602639876522,18.63263921918214,2.318486634207797,1,0,2017-03-18 11:46:11,1
215,56aec740f1ef260003e307d6,3.0,3.0,1.0,4.0,19.0,6.0,6.0,3.0,9.0,1.0,1.0,1.0,79.0,56.5,2.0,1.0,0.0,1.0,3.213016304901022,13.243774226878157,10.000502926680616,3.845641331016479,0,0,2016-07-17 23:00:00,1
216,56aec740f1ef260003e307d6,3.4142259414225937,3.0,1.0,4.0,239.0,2.0,13.5,1.0,36.0,1.2,0.0,6.0,348.0,233.5,20.0,2.0,1.0,0.9898477157360406,6.047875667592682,22.122347693180096,15.33961121918249,2.1878413910625008,0,0,2017-03-19 00:00:00,1
217,56aec740f1ef260003e307d6,2.5764705882352943,2.0,1.0,4.0,255.0,1.0,9.5,0.0,32.0,1.5384615384615383,0.0,10.0,304.0,142.5,26.0,1.0,0.9594594594594594,0.994535519125683,6.125877622041092,21.931100078800615,13.653854463303643,1.8718616632464409,0,0,2017-03-20 17:55:16,1
218,56aec740f1ef260003e307d6,3.943548387096774,4.0,2.0,4.0,248.0,1.0,4.767441860465117,0.0,18.0,0.3488372093023256,0.0,4.0,314.0,163.0,43.0,2.0,1.0,1.0,6.0923454113254865,21.256521901387945,13.454452770819039,0.7049218821365549,0,0,2017-03-20 00:00:00,1
219,56aec740f1ef260003e307d6,2.9448091111980603,3.0,2.0,4.0,0.0,3.0,6.771110578312916,1.0,12.0,1.2067330464720745,0.0,2.0,139.0,94.0,0.0,1.0,0.6570527436627507,0.9166864577580643,0.7016414630036356,14.2946022020096,10.300969486583732,3.0369589952669456,0,0,2016-05-04 23:00:00,1
222,56aec740f1ef260003e307d6,3.25,3.0,3.0,4.0,4.0,6.0,6.771110578312916,1.0,12.0,1.2067330464720745,0.0,2.0,139.0,94.0,0.0,1.0,0.0,1.0,1.8492576277585893,16.828770619783192,15.46809616170549,3.0369589952669456,1,0,2016-12-19 00:00:00,1
223,56aec740f1ef260003e307d6,3.1938775510204085,4.0,1.0,4.0,98.0,12.0,3.830508474576272,0.0,17.0,1.847457627118644,0.0,10.0,302.0,145.0,59.0,0.0,0.95,0.9636963696369637,4.9979416389269415,21.083028325658276,14.905759436113192,2.6407373938155536,0,0,2017-03-14 16:01:59,1
224,56aec740f1ef260003e307d6,3.583333333333333,4.0,3.0,4.0,12.0,75.0,6.771110578312916,1.0,12.0,1.2067330464720745,0.0,2.0,139.0,94.0,0.0,1.0,1.0,0.9285714285714286,2.7650514420781525,14.877856251223427,13.521395989577249,3.0369589952669456,0,0,2016-09-27 23:00:00,1
225,56aec740f1ef260003e307d6,2.533678756476684,3.0,1.0,4.0,193.0,3.0,9.6,1.0,22.0,1.15,0.0,8.0,195.0,99.5,20.0,2.0,1.0,0.9895287958115183,5.792102961284222,17.640124644788184,12.486366222216217,1.1283874038607262,1,0,2017-03-20 13:30:50,1
226,56aec740f1ef260003e307d6,3.6629213483146073,4.0,3.0,4.0,89.0,5.0,6.771110578312916,1.0,12.0,1.2067330464720745,0.0,2.0,139.0,94.0,0.0,1.0,1.0,1.0,4.8872818564091745,21.256521901387945,16.592150300947434,3.0369589952669456,1,0,2017-03-20 11:28:45,1
227,56aec740f1ef260003e307d6,2.9565217391304346,3.0,1.0,4.0,23.0,1.0,8.75,2.0,17.0,1.5,0.0,3.0,292.0,83.5,8.0,1.0,0.0,0.8888888888888888,3.407612271271626,20.519727005456183,14.769945890894933,1.67387509418596,0,0,2017-02-22 00:00:00,1
228,56aec740f1ef260003e307d6,3.0,3.0,3.0,3.0,1.0,4.0,6.771110578312916,1.0,12.0,1.2067330464720745,0.0,2.0,139.0,94.0,0.0,1.0,0.6570527436627507,0.9166864577580643,1.1200527535574272,1.8310034938023214,1.8023826314337892,3.0369589952669456,1,0,2016-05-08 23:00:00,1
230,56aec740f1ef260003e307d6,3.15,3.0,1.0,4.0,20.0,16.0,6.0,6.0,6.0,0.0,0.0,0.0,120.0,120.0,1.0,2.0,1.0,1.0,3.264820994371438,17.298881752539206,12.708049017104289,5.388506534271649,0,0,2017-03-05 00:00:00,1
231,56aec740f1ef260003e307d6,4.0,4.0,4.0,4.0,2.0,100.0,6.771110578312916,1.0,12.0,1.2067330464720745,0.0,2.0,139.0,94.0,0.0,1.0,0.6570527436627507,0.9166864577580643,1.4205496414334668,15.386397709156546,14.145053080115213,3.0369589952669456,0,0,2016-10-05 23:00:00,1
232,56aec740f1ef260003e307d6,2.659090909090909,2.0,1.0,4.0,88.0,17.0,5.7142857142857135,0.0,19.0,5.309523809523808,0.0,17.0,244.0,78.0,42.0,0.0,0.9491525423728814,0.75,4.874340430060934,19.089469056396357,11.998834770724256,3.1026217112659653,0,0,2017-01-09 07:53:39,0
235,56aec740f1ef260003e307d6,2.9448091111980603,3.0,2.0,4.0,0.0,3.0,6.771110578312916,1.0,12.0,1.2067330464720745,0.0,2.0,139.0,94.0,0.0,1.0,0.6570527436627507,0.9166864577580643,0.7016414630036356,14.2946022020096,10.300969486583732,3.0369589952669456,0,0,2016-07-22 10:53:54,1
236,56aec740f1ef260003e307d6,3.870967741935484,4.0,1.0,4.0,93.0,1.0,6.342857142857143,0.0,32.0,1.6571428571428573,0.0,14.0,265.0,121.5,70.0,0.0,0.88,1.0,4.937711062754209,19.64715326280309,13.065613083497276,0.0,0,0,2017-03-20 00:00:00,1
237,56aec740f1ef260003e307d6,3.758241758241758,4.0,1.0,4.0,91.0,3.0,5.32258064516129,0.0,23.0,0.9032258064516128,0.0,7.0,272.0,123.0,31.0,1.0,1.0,1.0,4.912758095560638,19.870404093580024,12.181702031549685,4.33143854613394,1,0,2017-03-20 00:00:00,1
238,56aec740f1ef260003e307d6,3.25,4.0,1.0,4.0,16.0,11.0,5.875,0.0,12.0,0.25,0.0,1.0,227.0,120.5,8.0,2.0,0.0,1.0,3.0419569552312287,18.367176082040842,11.811908085408687,4.897505305131516,0,0,2017-03-13 00:00:00,1
239,56aec740f1ef260003e307d6,4.0,4.0,4.0,4.0,5.0,7.0,3.4,2.0,5.0,0.8,0.0,3.0,12.0,10.0,5.0,0.0,1.0,1.0,2.0138510590549012,4.371316994413182,3.8258865423679467,1.8718616632464409,0,0,2016-08-08 07:21:37,1
